Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,96.01300811767578,146.75933837890625,109.65174865722656,108.09137725830078,58.021488189697266,86.64517211914062,115.54962921142578,99.43647003173828,98.21034663066276,147.17459336388495,110.92686734300229,110.87699809477233,58.30428920360119,87.89961730123864,119.771451344355,100.6468244328054,95.33416022294693,144.7955071696261,108.14639073179038,105.96501916969014,56.75830697131706,84.94018429787202,113.71837296227548,98.18160757152626,96.97769531307026,146.69012701462347,110.53725093483153,110.06916550188355,57.974355286714946,87.08687873874483,118.80620071509558,99.99714935803749,11516300,7659500,2486600,4190100,11803100,2666300,4401800,13855200
2023-02-07,100.05933380126953,150.60911560058594,113.14946746826172,113.4954833984375,60.896636962890625,90.35552215576172,121.3501205444336,102.27547454833984,100.17545772873741,150.86865489206266,113.31771504431562,113.87618123568232,60.98148122063747,90.44386214844678,122.05375526704684,102.62256272520544,95.94156161481911,146.73337197020822,109.08501570526998,108.43493453911778,58.25715490308913,87.00738453569552,116.13599977178099,99.69455706682248,96.83478904563302,147.13133397723476,110.25387831252043,108.43493453911778,58.445690106505644,87.3342499225306,116.37054009101506,100.0238488097203,7370600,10256500,2524800,5361900,12969300,3628400,3591400,16013300
2023-02-08,98.9606704711914,147.07081604003906,113.91099548339844,112.87335205078125,60.265052795410156,90.76187896728516,120.9892349243164,101.38550567626953,100.9347023272511,150.5918707368731,114.70794200985938,113.95046215577574,61.28314081444589,91.56578829137989,123.89398811796092,103.08535372963154,98.11210030080832,146.61230219903072,112.95465154463103,111.03484629804927,60.05766369612284,89.43675904046319,119.60902773313269,101.32320797111672,100.24692018600429,149.21631601312717,113.15832001071576,113.37476464267178,60.80237582900896,89.89613772277688,121.45832917851358,102.39117736080287,6713200,9784700,4107700,3005500,7668300,3683600,4991100,18459700
2023-02-09,98.19248962402344,145.72119140625,112.6004638671875,112.11195373535156,59.576900482177734,90.20533752441406,119.63611602783203,101.76818084716797,99.80922905819368,147.6417638244125,114.2386348428646,113.56976172164329,60.660971658866345,92.12234287244094,121.10653874285154,103.45022546678648,98.12102979555138,145.3405355106549,112.26396870483927,111.19270082277278,59.397790412456516,90.03748683148423,118.96857296646392,101.61688740919885,98.7998845364672,147.26975439891083,113.95528116274876,112.81764634627885,60.321612592257345,91.13292423599299,119.76240907443488,102.00847681565048,5768300,10123400,2487200,2788400,6738800,2897400,3822400,17439300
2023-02-10,102.77473449707031,148.7750701904297,118.78126525878906,117.72962951660156,61.86759567260742,94.86091613769531,126.95213317871094,106.0578384399414,103.05163960366033,149.43255832961825,118.85210705660428,117.99890706292207,61.99956925169713,94.99342947845601,127.43927336768168,106.4672242697067,99.8896140349788,147.74557262986514,114.24749829214566,113.82047556990813,60.34989232105511,91.41560971736803,122.16199932165925,103.37903071974203,100.02359949755026,147.7628787705778,115.11528666992227,113.82047556990813,60.472444353081734,91.63646303866636,122.16199932165925,103.69051920000479,10779200,11602400,4041000,3467600,13530700,3003300,4815400,24918600
2023-02-13,100.7650146484375,147.94454956054688,118.01969909667969,118.6767349243164,61.04746627807617,95.6383285522461,127.03392028808594,105.64530181884766,102.37101119722851,148.7145078263805,119.30367422490598,118.72316477356311,61.707334077380395,95.68249517459726,127.2156541638102,105.98609064302143,100.59455048289871,146.87180643104077,116.21328105951176,116.19753399326977,60.623259385363795,93.42095921698989,124.56230075509944,103.94134401360418,102.23642918065791,148.2127485436412,117.91344318616613,117.10750661542266,61.28313437668763,94.52522587440112,126.1615782730412,105.5735546425414,6018200,9442900,2936800,3499800,7835100,2608800,3072300,14536200
2023-02-14,101.8775405883789,149.07786560058594,117.88691711425781,119.44742584228516,62.536888122558594,95.36445617675781,126.93396759033203,104.40770721435547,102.68501889973207,150.1073499421392,118.86982513761795,120.10669570161788,63.1496266656291,96.1506934179887,128.4151257501924,105.65428556502631,99.18592796353535,147.05346959613777,116.22216858525712,117.50677997968165,60.75523773204387,94.61355627377313,125.54368330319431,104.04897810547287,99.58966711921192,147.48603070124526,116.53209977282788,117.80391259782861,61.3208469668906,94.96692291632714,125.6345433105107,104.93683418944975,7308100,8077300,2190200,3174500,12410300,2267500,3030100,12079000
2023-02-15,100.1728515625,147.50686645507812,113.81358337402344,118.71892547607422,59.29409408569336,94.2160415649414,123.91708374023438,104.09381103515625,100.63939474052957,147.95198771910958,116.63833722352561,119.00845876912543,61.650775033518855,95.10829099659921,125.68902650334383,104.1117444097592,98.67452217243161,146.1889884282923,112.02487211179384,117.00038804535362,59.0867050115616,92.97926144242841,123.48091982666014,102.36294959298361,100.32537463559382,147.84724625364743,116.23986398246721,118.0931567536591,61.60363853775455,94.5252349105923,125.28920380531709,103.77992566319499,7203700,8885700,4344500,3048800,17780100,2626400,3976900,13663400
2023-02-16,97.2210464477539,145.37734985351562,110.81173706054688,118.15849304199219,58.917030334472656,92.68772888183594,121.73628234863281,103.78888702392578,100.22667911126386,147.20143651645662,113.80473861212404,120.12919564849909,60.1990654899124,94.79025700960389,124.29876161391628,104.73054306044376,96.97879748350364,145.22896718870953,110.67891038861588,117.85961800384611,58.832189666950605,92.59938889308556,121.58180787744591,102.95484491033137,99.48199799171633,146.79123342532785,113.08747728603471,118.24254830627875,58.9264554770817,94.05702229714854,123.39007846664897,103.41221776713122,6531900,6727500,2877200,2595100,12173900,2876500,2589800,11360600
2023-02-17,93.41690826416016,142.130615234375,104.86116027832031,114.41322326660156,57.248497009277344,88.8238754272461,117.77442932128906,99.79803466796875,95.7047749771944,143.86741919950552,108.58027326595028,116.74818700673629,58.08747490785466,91.52767522272099,119.89166282701986,102.40778169835008,92.56456012606395,141.25784513976396,103.94909416826823,113.5259398956479,56.607479460609504,88.50263121312622,117.02930244686308,99.52899302625718,95.22925782352895,143.77141395640172,108.20835723809573,116.48667220796021,57.7858200138945,91.03688356002651,119.69175141512045,102.40778169835008,11294500,9612100,6201900,3275900,20380400,3537600,3380200,20758300
2023-02-21,94.48457336425781,140.51597595214844,105.57841491699219,114.94561004638672,56.39066696166992,88.92202758789062,120.12792205810547,99.69939422607422,95.21131343057797,142.91609355381559,105.97688814667639,116.47734589416676,57.76696790712052,89.85006560781918,120.73673816760694,100.78454469583224,92.86960988992115,140.25414227757472,104.24130489790392,113.63802875235027,56.23041436758778,87.88690590134097,117.87439149577963,99.37653874919886,93.31821199586882,141.5458382034142,104.86115364537812,113.63802875235027,57.06939229192396,88.27953920424468,118.01978414248606,99.37653874919886,7200600,7259700,4582000,3988000,11314600,2569200,3343400,14469400
2023-02-22,93.38103485107422,139.9486846923828,104.10848236083984,114.67473602294922,55.070926666259766,88.76140594482422,118.75579833984375,98.40797424316406,94.63712237009507,141.09201134219333,107.01292818838405,116.67346437884645,56.45665641569491,89.95714292534547,120.763980256358,99.52002814005934,92.37616346683227,138.69189367300157,103.41779179890494,113.93688663911894,54.63729817188219,87.92260090544698,117.61994444779597,97.43043775308824,94.63712237009507,139.88758439571728,105.27734487084776,114.5626623258949,55.843921437816235,88.62755306287504,120.52772763835749,99.08058864601152,7929500,6205900,3772400,3142800,17198700,2087700,3245400,13973800
2023-02-23,94.59224700927734,141.32765197753906,105.84407043457031,117.23384857177734,55.82506561279297,89.54668426513672,120.33690643310547,99.31375122070312,95.46253625145187,142.12187594267183,106.43735525101057,118.12113900976121,56.43780056934334,90.57288082824738,121.08203329338218,100.29128765672246,93.37204864738065,140.1319612353029,104.05535907215248,114.76812759541589,55.19347317904489,88.44910538385939,118.24694621905208,98.56042641542187,95.10365317234248,141.60694479414533,106.27796459449056,116.61742189055866,56.136145662362516,90.17132890739798,120.49139477469839,99.30478795553584,6095800,6445500,3846400,2893600,12734600,2738000,2620300,11289400
2023-02-24,94.43074035644531,141.74659729003906,101.17748260498047,116.67347717285156,55.598819732666016,91.01902770996094,120.6277084350586,99.3227310180664,94.69990434966795,141.91242574234406,102.63856257663811,117.17783024213269,55.87219560160217,91.02795305030133,120.7640053843027,99.51106223776047,92.73502499646686,138.9013581976798,98.98143419070446,113.51660847151182,54.68442632084989,87.53888705356033,116.1842476394117,97.77123071936603,93.46175819499342,140.3152548369963,101.66450475830261,115.40325621149421,55.382005504340434,88.43123046248152,118.38325956812665,98.04924933698015,5617900,5330200,8752100,3218600,13116300,3005800,3012900,14351000
2023-02-27,94.9780502319336,142.10446166992188,101.61137390136719,118.22390747070312,55.579959869384766,92.49139404296875,122.7176513671875,99.14337158203125,95.26515534164437,142.58447466420472,102.00984717511281,119.15789313795328,56.23040608035217,93.09818782251007,123.05385966613271,99.7801124333347,92.80681741192546,141.31896043693482,100.15029397122419,117.06576011277643,55.023783049287054,91.0279514231408,120.42776614864985,98.61424466254995,94.3589770582874,142.2702768344934,101.38114144577095,117.21520123989413,55.872189587066465,91.40273401425874,120.94572215390379,99.36757639624463,7429300,6386800,4772200,3057500,17984600,2699500,2901900,11710500
2023-02-28,92.72603607177734,140.31527709960938,100.07945251464844,115.44061279296875,55.202903747558594,91.51873016357422,119.7008285522461,98.56940460205078,96.2789632451915,143.41361415673654,102.65626707817458,119.35401453577902,57.08824877669093,93.58896642629341,124.67132653703483,99.86978974535776,92.69014708879858,139.8876148819912,99.76952810559344,115.38457594009132,55.14634210212093,90.90301789253317,119.5736134647091,97.9505971454296,95.69578609587653,143.41361415673654,102.55886129877936,119.28863583217394,56.30582886351608,93.3658805927761,124.33511820541662,99.76216897484477,8771800,10854200,4907100,5774400,34364400,4104500,5428000,18107000
2023-03-01,95.32794952392578,141.4324188232422,104.49810791015625,120.66160583496094,56.2869758605957,95.69490814208984,126.57048034667969,99.44828796386719,96.61095184779397,142.7764791214685,105.0913927139073,121.39011348633247,56.64519242860709,95.8822994466296,126.9975625717877,100.3182037475514,92.61839575872428,140.15816842428072,99.94662751735387,114.93626936187141,55.052077148678286,91.57228582613466,119.65540044778062,97.96853480497464,93.06699787413099,140.4461841990614,100.35395768511631,115.50600116630194,55.155768106251024,91.91137388081995,120.40052734789438,98.03131187997309,6064700,7470400,4942200,4295300,14414200,4581100,5042000,13200000
2023-03-02,97.19414520263672,141.87753295898438,106.96866607666016,121.07254791259766,56.81486511230469,94.41886138916016,126.51597595214844,99.9056625366211,97.75938145751525,142.68921623513327,107.78332646108817,121.79170650426968,57.06938708794087,95.79307116458176,126.96123577468612,100.17470419747058,94.90627145860927,141.0309447316995,104.06421325052663,119.43806612152758,55.85333884746015,93.11604072602964,124.79856501579918,98.80257188479402,95.1664615316845,141.3713246042994,104.08192707740513,120.21328294157625,55.99474114370573,95.03458056860009,125.85264100461863,99.20614463934973,5458600,5582000,5850900,3054000,13858700,4644000,3473400,10339900
2023-03-03,97.47227478027344,143.97218322753906,107.82759094238281,124.68706512451172,57.73869323730469,94.60624694824219,128.27880859375,101.17018127441406,97.86704686342597,144.51329650941912,108.03125940399497,125.28481527864463,58.162896600699206,95.15950232278445,129.29652936393583,101.67240472632008,94.94215892351299,140.00979891933608,105.13567042368922,120.27865239347364,55.90990979912767,92.93756910019194,124.59863877708119,98.60527757388951,95.3458981211913,140.40254285997216,105.39246009516161,120.96980679885672,56.07016240529317,93.66036509606225,124.99846161262722,98.69496497607183,7075100,6007500,4824800,3651800,17088900,3755700,3703700,13006700
2023-03-06,98.29769897460938,145.02822875976562,107.0660629272461,123.21138000488281,58.1440315246582,92.78588104248047,126.93396759033203,102.0669937133789,98.33358796731507,145.57807827093555,107.60621299677082,124.44424785123661,58.41740737243988,93.76745754057262,127.47008738933938,102.093897195354,96.09057726165038,142.96849046667575,105.30390887130805,122.0158795637764,57.3616117388023,91.74183396305196,125.66180269924624,100.32716907117518,96.52123832899319,143.4310576271334,107.14575487401625,123.4822438127133,57.5595756676154,93.76745754057262,126.48870779864106,100.43478299907557,6200900,7703600,3893100,3271300,12890800,4000200,3413900,14347400
2023-03-07,96.58403778076172,143.16050720214844,104.71947479248047,121.6142578125,57.36161804199219,90.83165740966797,124.45326232910156,100.093994140625,97.72348415342042,145.40353320218782,106.73841839456517,123.92118887829406,58.11575889060496,92.77696676315765,127.21565327077408,101.49302994060142,95.70477461392754,142.76776324171928,104.32099481469353,120.76432759003038,57.03168411773165,90.34086569808329,123.49914215648958,99.69939149255465,97.42740511146476,144.618031963912,106.08314876627415,122.87512968232386,57.80467525115068,92.57172473612,126.33422942102268,101.17017447257798,4973200,7393000,3020700,3592500,12547300,3119900,3577600,11525300
2023-03-08,96.20720672607422,142.2528076171875,104.33871459960938,119.4287338256836,58.58709716796875,88.61863708496094,120.6458740234375,98.63218688964844,97.37356804685065,144.26016825286024,105.88834328255821,123.0619298884082,59.93511912730327,91.60799346818608,125.40736518376862,100.82042126828415,94.88831549320714,140.84764718176743,103.33809289773595,117.33660108098236,57.550155262936705,87.77091342311688,118.24695089670577,97.81607806502748,96.00084675390724,142.46226392426138,104.04649728370767,121.4181204649569,58.44569485491568,90.8673466767823,123.99891729651371,99.75321098356422,4576800,5435800,2807500,3516700,22947000,3876200,5029800,13509800
